gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2841427902	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/119764559	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.222081	-6.28389	25.0						2016-06-04T00:00:00	4	6	2016	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.119764559				CC_BY_NC_4_0	Stichting Observation International	User 4473			2023-04-18T13:15:28.517Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841396207	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172909580	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	16	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.015572	-8.953943	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.172909580				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:15:59.050Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841366575	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/173309788	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.789083	-8.827579	100.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.173309788				CC_BY_NC_4_0	Stichting Observation International	User 11981			2023-04-18T13:15:54.492Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841353299	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172909606	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.787224	-8.826982	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.172909606				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:14:06.313Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841274319	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103309783	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	12	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.3253	-4.9835	10.0						2015-06-08T00:00:00	8	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103309783				CC_BY_NC_4_0	Stichting Observation International	User 18829			2023-04-18T13:13:38.403Z		COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841237297	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/172909538	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.89373	-9.401199	25.0						2019-05-22T00:00:00	22	5	2019	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.172909538				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:15:56.344Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2841146010	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103309750	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	16	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.3141	-8.7554	100.0						2015-06-07T00:00:00	7	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103309750				CC_BY_NC_4_0	Stichting Observation International	User 18829			2023-04-18T13:15:28.458Z		COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840999830	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/85746686	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.407397	-5.90985	25.0						2014-06-12T00:00:00	12	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.85746686				CC_BY_NC_4_0	Stichting Observation International	User 6784			2023-04-18T13:13:31.746Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840913227	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/103233929	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Norwegian Sea		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.404355	-8.770882	25.0						2015-06-07T00:00:00	7	6	2015	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.103233929				CC_BY_NC_4_0	Stichting Observation International	User 3182			2023-04-18T13:15:28.404Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840880210	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139733783	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus			Greenland Sea		PRESENT	11	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.0108	-1.8926	50.0						2017-06-05T00:00:00	5	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139733783				CC_BY_NC_4_0	Stichting Observation International	User 20323			2023-04-18T13:13:47.876Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840792633	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/62824736	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		CA	Canada - Gulf of St Lawrence		PRESENT	30	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	49.425267	-64.467773	1000.0						2012-01-26T00:00:00	26	1	2012	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.62824736				CC_BY_NC_4_0	Stichting Observation International	User 63664			2023-04-18T13:15:04.250Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840692274	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139733755	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.07	-8.9833	10.0						2017-06-04T00:00:00	4	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139733755				CC_BY_NC_4_0	Stichting Observation International	User 20323			2023-04-18T13:13:47.007Z		COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840692265	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139704847	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus			Greenland Sea		PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.964431	-1.865562	25.0						2017-06-05T00:00:00	5	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139704847				CC_BY_NC_4_0	Stichting Observation International	User 46895			2023-04-18T13:15:38.933Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840692234	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139577775	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.154625	-6.36648	25.0						2017-05-27T00:00:00	27	5	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139577775				CC_BY_NC_4_0	Stichting Observation International	User 70737			2023-04-18T13:15:51.063Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840662204	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139330021	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.081682	-5.51651	25.0						2017-05-27T00:00:00	27	5	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139330021				CC_BY_NC_4_0	Stichting Observation International	User 4743			2023-04-18T13:13:46.846Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840656321	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/140481324	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.989526	-9.00902	25.0						2017-06-04T00:00:00	4	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.140481324				CC_BY_NC_4_0	Stichting Observation International	User 96538			2023-04-18T13:15:32.775Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840628352	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/140253789	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus			Greenland Sea		PRESENT	12	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.056514	-2.062366	25.0						2017-06-05T00:00:00	5	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.140253789				CC_BY_NC_4_0	Stichting Observation International	User 86437			2023-04-18T13:15:44.573Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840606766	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/141958277	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	9	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.394544	-8.945303	25.0						2017-06-04T00:00:00	4	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.141958277				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:13:42.716Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840606590	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/141009252	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.069239	-8.983133	25.0						2017-06-04T00:00:00	4	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.141009252				CC_BY_NC_4_0	Stichting Observation International	User 16078			2023-04-18T13:13:46.829Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840585887	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/85170505	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		NO	Norway - Jan Mayen		PRESENT	10	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.054663	-8.165724	25.0						2014-06-04T00:00:00	4	6	2014	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.85170505				CC_BY_NC_4_0	Stichting Observation International	User 18563			2023-04-18T13:13:26.991Z		COORDINATE_ROUNDED;COUNTRY_COORDINATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840451194	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139289045	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		SJ	Greenland Sea		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.857907	-6.530491	25.0						2017-05-27T00:00:00	27	5	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139289045				CC_BY_NC_4_0	Stichting Observation International	User 48432			2023-04-18T13:15:39.813Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840442231	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139577770	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	20	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.176661	-6.344394	25.0						2017-05-27T00:00:00	27	5	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139577770				CC_BY_NC_4_0	Stichting Observation International	User 70737			2023-04-18T13:13:45.718Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840420149	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139876825	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	20	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.996557	-9.00727	25.0						2017-06-04T00:00:00	4	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139876825				CC_BY_NC_4_0	Stichting Observation International	User 89331			2023-04-18T13:15:31.056Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840411794	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/157695363	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		SJ	Svalbard - Sassen-Bünsow Land NP		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	78.652865	16.874876	5.0						2018-05-31T00:00:00	31	5	2018	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.157695363				CC_BY_NC_4_0	Stichting Observation International	User 3219			2023-04-18T13:13:53.618Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840409214	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139693680	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus			Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.178892	-2.080953	25.0						2017-06-05T00:00:00	5	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139693680				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:13:43.471Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840401636	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/157818720	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	77.574033	-5.166994	16.0						2018-06-01T00:00:00	1	6	2018	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.157818720				CC_BY_NC_4_0	Stichting Observation International	User 8456			2023-04-18T13:15:58.088Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840398839	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/157827087	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	77.566387	-5.237166	25.0						2018-06-01T00:00:00	1	6	2018	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.157827087				CC_BY_NC_4_0	Stichting Observation International	User 4078			2023-04-18T13:15:42.325Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840396353	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/140481247	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus			Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	76.178892	-2.080953	25.0						2017-06-05T00:00:00	5	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.140481247				CC_BY_NC_4_0	Stichting Observation International	User 96538			2023-04-18T13:13:44.178Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840385950	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139577815	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.687496	-5.936459	25.0						2017-05-27T00:00:00	27	5	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139577815				CC_BY_NC_4_0	Stichting Observation International	User 70737			2023-04-18T13:15:57.434Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840384537	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/141009243	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.296979	-8.898341	25.0						2017-06-04T00:00:00	4	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.141009243				CC_BY_NC_4_0	Stichting Observation International	User 16078			2023-04-18T13:15:47.405Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840384536	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/141009199	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus			Greenland Sea		PRESENT	8	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.921355	-1.959997	25.0						2017-06-05T00:00:00	5	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.141009199				CC_BY_NC_4_0	Stichting Observation International	User 16078			2023-04-18T13:15:39.068Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840384313	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139704857	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.092252	-8.978118	25.0						2017-06-04T00:00:00	4	6	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139704857				CC_BY_NC_4_0	Stichting Observation International	User 46895			2023-04-18T13:13:45.954Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840382075	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139303766	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	4	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	74.757775	-5.928041	25.0						2017-05-27T00:00:00	27	5	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139303766				CC_BY_NC_4_0	Stichting Observation International	User 109277			2023-04-18T13:15:33.570Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840362782	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/157939776	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	77.566463	-5.235786	25.0						2018-06-01T00:00:00	1	6	2018	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.157939776				CC_BY_NC_4_0	Stichting Observation International	User 40554			2023-04-18T13:15:53.314Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840351814	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/77121084	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		NO	Norway - Jan Mayen		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	73.507962	-9.114864	10.0						2013-06-15T00:00:00	15	6	2013	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.77121084				CC_BY_NC_4_0	Stichting Observation International	User 2794			2023-04-18T13:15:13.319Z		COUNTRY_COORDINATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840334198	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/79538731	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland - Scoresby Sund 		PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	70.651781	-27.971191	1000.0						2013-09-02T00:00:00	2	9	2013	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.79538731				CC_BY_NC_4_0	Stichting Observation International	User 44963			2023-04-18T13:15:22.700Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2840321982	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/139330026	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus	Pagophilus groenlandicus		SPECIES	Pagophilus groenlandicus (Erxleben, 1777)	Pagophilus groenlandicus		GL	Greenland Sea		PRESENT	3	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	75.010568	-5.51348	25.0						2017-05-27T00:00:00	27	5	2017	2434801	2434801	HUMAN_OBSERVATION		Observations	OBS.139330026				CC_BY_NC_4_0	Stichting Observation International	User 4743			2023-04-18T13:16:21.251Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
